item_id,client_id,quantity,time
56c5cfd7-824a-4537-8f48-3c0b2dc34968,743c0ce7-3bbd-4832-9bee-e9dd685f43e3,6,2020-01-25 11:39:06
2ba91163-7df7-4383-b160-b2a5a57bb097,31242acf-6b7a-4a19-8144-5230d020027d,6,2020-01-25 12:20:42
399540af-6d29-469b-8215-ffc407a31e36,ab1b1802-9ffd-4d2e-90fb-ef40a312c6a1,7,2020-01-25 13:19:48
baf20920-a1a9-4da8-85c6-cce5616e40bc,04bba4d5-a696-4867-abaf-cc9410e10347,3,2020-01-25 13:25:07
8ea226fd-987c-4a78-8aa3-5f226dd3aa53,59674aaf-9d19-4a55-a5ba-6410a1975120,1,2020-01-25 13:37:47
c7ce3c22-802c-47a7-94d2-a046b89e055c,52dc1741-9849-43e3-8815-bd389d5aeec3,1,2020-01-25 13:57:52
f4b32fa8-d9e1-4f23-b76d-b46340855ec4,85e9f50d-663a-401b-aa18-4fc888ea726c,10,2020-01-25 14:18:45
9a48b3aa-8b87-4ba2-a3be-98703bade789,1a4a33fa-7ced-4c8a-a32f-b13f6570c19f,1,2020-01-25 14:19:06
58185e74-0586-422f-a028-5a308ef054a9,4d6dcc3d-13e2-4a7b-ad8f-4e439c5c9665,2,2020-01-25 14:41:02
791f8e06-b818-4fe0-b20e-25a905e0efd9,111e6aea-af66-4360-9470-f9742b2e427a,9,2020-01-25 16:04:10
22a5db08-aa55-423f-8c18-f54253320c84,6e0e153e-40a4-4490-8726-8274051f4760,4,2020-01-25 16:05:38
25bef118-b47d-40b7-84ef-cb5a90a6a428,db162fd2-a874-43ce-a99d-0fb1ca3788af,6,2020-01-25 16:53:48
e1d8c4a8-e082-4091-af50-21e2f6d18146,5d1f312b-9d10-48e5-8c7f-a42c7be5c7ce,8,2020-01-25 17:44:46
0b217469-8bc9-45b6-bbbb-3dc012a5d26f,a09f3651-8ce1-495f-99e7-7159715ee03e,1,2020-01-25 18:01:37
bdf4b75c-b9ef-4fb5-b459-1fca06985170,da817074-908b-4970-86b9-a59a4bbdab91,1,2020-01-25 18:58:39
996377df-cfa6-45cf-a9b7-d82195bb9b8f,d05d0e92-7c92-449e-8cde-25c3b1074b78,9,2020-01-25 19:03:52
bdc0d7de-a874-491a-9a07-add91078bced,eb533175-d488-461a-8e8e-7ef085ca044d,6,2020-01-25 19:31:40
f80a7c6f-ea54-4750-87e5-b50abb97ab5d,f8b18856-0473-4210-8e8a-2120934c150a,7,2020-01-25 19:44:25
1b95af3c-6ad7-4311-a569-293195e4d63c,5e50ac95-9c51-4f58-b925-96ec31c85c1d,7,2020-01-25 21:00:34
0bea396e-39ad-43e3-acba-be701b2caad0,623b5b56-9745-4ee3-a13b-2b1aa675a082,5,2020-01-25 21:02:11
b055f8e2-8b29-4e50-b039-556471daf0a7,86f7faaa-48fa-41b2-a363-e238462a8505,9,2020-01-25 21:23:25
106ead19-77c3-4000-b73a-0775ba4daa67,a7e3812a-7b1c-4e07-9b2d-8d4663cf1e20,9,2020-01-25 21:24:08
369946fa-93e8-4a38-b738-d54cf82fa0f0,cd9dbcfb-14b3-4750-9fe2-4351082fc179,2,2020-01-25 22:18:21
ac31f8af-abc7-42c6-b4a6-c5ad66379993,bc6dd984-1112-4e54-b95c-6bc087b85bd9,1,2020-01-25 22:32:44
c7ce3c22-802c-47a7-94d2-a046b89e055c,96eaf22b-4e75-4e78-8dbc-14cc7b8833e8,6,2020-01-26 00:04:48
4f391ec6-e45a-4c71-a2db-9a3cecb080d2,bbcce890-fa68-427c-ad53-09373f66c7eb,5,2020-01-26 00:46:30
43cdeb45-3443-42ee-88b0-d6fdbe3d768d,4e26f9cf-a642-453f-9004-45b4805716ee,6,2020-01-26 01:31:36
764617e4-f509-47d8-ae8e-a4dca2fa2b63,9b098094-a7c8-4266-9e77-25c3bb547f78,2,2020-01-26 02:54:51
9cf0bc6c-070a-4751-8aac-89a6b8c9c70c,5acd3ec1-3349-40ff-b59f-4fc59675e50e,2,2020-01-26 04:01:01
182a0123-0826-43be-b371-00afaabcf8d6,b49c1143-1f38-4c0d-b565-0d3c9bb387e5,3,2020-01-26 05:17:08
7f9d61cb-d147-4ff0-88a5-81a850e56eef,9f58113c-6a14-4da8-b430-622d5c6497d6,10,2020-01-26 05:21:26
a711c692-b14d-49f4-8cdb-1137ce76dc97,1bc58618-49e3-42df-aa47-8326424cabf4,2,2020-01-26 05:43:16
57cb609a-026a-49e1-9e29-d1689ff898ba,5a4bf24b-3807-4609-b4d0-922e1462719c,1,2020-01-26 06:30:45
9584e8a8-ed3f-41bf-afe8-7d60d25c540c,e910715b-f5b4-40b1-ab21-83ca9c540b33,7,2020-01-26 06:35:46
b4e7a03d-9d19-4100-80a1-f2590dad5e05,ced63644-b05c-46b4-8d2e-7ab86b6641bf,4,2020-01-26 07:10:02
1e7188ca-ecaf-4f70-83f8-23fce033e6c1,31799d27-e80e-4dc5-b250-172ab94b33d3,7,2020-01-26 07:29:22
eed2bb4e-9840-4604-b4ce-5c78398b0947,7391b9da-3eda-446a-92a6-c1b2dbac3585,3,2020-01-26 07:59:53
ec0f9696-6c4a-4166-826a-ffc46fa6ae23,94953570-c761-4822-ad25-e8f51033fd6f,6,2020-01-26 10:12:07
6e04f409-2597-418c-8544-579a2eb27b05,6ce3e447-73dd-4360-bda8-5f1e43cb7b43,7,2020-01-26 10:35:32
e1d8c4a8-e082-4091-af50-21e2f6d18146,cf3e28f7-b66e-4656-a34f-0e3b581b8c39,8,2020-01-26 11:28:18
106ead19-77c3-4000-b73a-0775ba4daa67,6f3931e4-66ae-44b3-a578-6e6dc9753d7e,9,2020-01-26 11:51:52
29bdd72e-b078-41c9-8af2-4cd65beb6ad7,6433368a-a4e9-4766-9966-76ed091340d9,9,2020-01-26 14:26:21
fff9531b-8a8e-43ac-b937-9822183716b7,106d0b3c-a98c-481f-bc9f-a25713147482,1,2020-01-26 15:26:40
7a88740e-1f8f-4a38-acba-ffc6925839bb,45ac6296-ff45-45f0-ac44-28f6484a5bc6,2,2020-01-26 15:36:37
3d243480-3c88-4c51-9341-1fa862e1ac2e,c62de6fb-ff5a-44e9-a3ff-155d951a6f95,9,2020-01-26 15:36:37
43a09617-f224-4a20-814e-715d3a585315,e083af2b-a985-428a-a62e-408dbcfb772f,8,2020-01-26 15:44:59
ac3feb95-80b6-4c0e-9d33-e7d7a81cda50,cb4285fb-a520-4958-b181-65bbe567932b,5,2020-01-26 16:25:54
005d27c1-af37-4939-803b-6a0a06423006,e720e95d-0836-4a9e-9b82-2d30e70c8788,3,2020-01-26 17:52:03
6638d348-207d-44b7-b781-5ee29e7ba84e,19d33894-4712-459d-8952-bb96570f8adb,4,2020-01-26 19:15:39
6498cd22-d72d-44bc-89e0-e0e55e7b7eea,a7e3812a-7b1c-4e07-9b2d-8d4663cf1e20,5,2020-01-26 20:07:17
4729e73d-df53-40b9-b93c-2fb722bdc380,24f69d25-ee46-4d49-8faf-9542e759312e,4,2020-01-26 20:18:30
77005397-9701-47e2-b2fe-290773dff1a3,b777cf61-fe97-48e6-a5c9-88889a656d2a,6,2020-01-26 21:12:43
22bfa138-ae4e-4c04-80a6-8d85e79a1b17,e2c26801-96f8-43df-9baa-e89b35a27b72,1,2020-01-26 22:49:30
bdd83fff-ee6c-488a-8b74-7eae587ee5d5,9185ebbf-c2f3-44d3-ac3d-4e26359b1acf,1,2020-01-26 23:32:25
749f566d-8e1d-4db8-970b-718f72b7278d,37abe118-7feb-45a6-a813-ae5150ac39f1,5,2020-01-26 23:43:09
33061e47-0c83-495e-acce-08158459d8f0,efeecbe8-8d65-4aed-bd9f-374e023e23d4,6,2020-01-27 00:13:15
947ac96d-6ff5-4a5a-bf62-aeb6dc502ec5,21ae8491-c7a9-418b-baa9-74c826936e84,5,2020-01-27 02:03:30
2c957804-9ad9-48e8-98e1-6745fcab8441,5551ec2b-d71a-4d88-9ca6-3b3ed33b211d,4,2020-01-27 04:55:58
be639807-6b02-4417-8117-60fc0d69b0df,a4d3f12f-aee2-4ab3-a8ce-fda531992612,2,2020-01-27 05:02:12
c482eb55-f02c-416f-8390-707b3b9b4702,612bc61f-cebf-4b55-ac84-ed0443d88079,4,2020-01-27 05:43:19
a9218bfe-530d-46bf-b1b9-79e1ebbd3b4e,0d7b6170-1c12-41b7-988c-2ce742e030f7,1,2020-01-27 06:01:50
69bd7d83-e3c2-45b5-bba2-7fd9714eb1c0,d2d55667-ad06-485f-81a6-83b41724b355,4,2020-01-27 06:48:40
bb943e9b-7cb7-4972-981e-a94903d78aee,96ac189f-19e7-422b-99a9-6ebe8a2f3530,4,2020-01-27 07:04:16
bdc0d7de-a874-491a-9a07-add91078bced,8f0f96b6-f5e9-4a72-8432-a35e5aef4a4c,3,2020-01-27 07:46:19
716e9e3b-4c62-4fde-9920-a5285659b253,53b5f622-8d85-4fc6-bf5f-a3dda4ea9129,3,2020-01-27 08:53:12
b7cc52ca-18c4-42b2-a452-152c38502a50,b8ce82f4-0d1e-4114-ac7f-5432711c4ed0,10,2020-01-27 09:07:55
26c30163-9aa5-4de5-ac8f-08caf82792bb,5e659c1c-1de0-4154-9224-2b63af2910ad,10,2020-01-27 09:29:32
241546bf-2a85-4b3a-8615-194b80fc1903,78dbc593-ab0c-4794-9566-2937a9e31dc2,8,2020-01-27 09:55:28
11c54440-89ab-4661-80c8-3ae14d0212ab,9c7ae307-257c-4e7a-87b1-d205b7ced40b,4,2020-01-27 10:17:47
82304552-1ac6-4661-945a-1c7dee14128d,225f0ccd-8311-43f0-b217-6f726abc8fde,7,2020-01-27 10:39:37
09a1351a-ad07-4366-b1c2-2787e301dd4e,19e92f00-a9bc-451a-a753-e548964747a5,5,2020-01-27 11:58:25
53f4f5f4-95ac-4cdf-9188-1084f54747a5,139e4cb0-df02-4aad-a5bf-479be1b178de,6,2020-01-27 14:13:38
44fc0fb6-956d-4a40-a46a-e019a4818dc4,5d99f4a3-ee6a-4d06-96ba-8e27f5948d82,3,2020-01-27 14:24:18
b378cd2c-a7e5-4889-9b75-49dab33d9de2,1ecb2197-767a-44f0-a41c-4ee7b6ae8a5d,6,2020-01-27 14:53:54
b6b0a235-ffe8-4cd2-b5d5-037e258364d5,b6acb9e6-a4c0-45b9-b7dc-1fb023727c2b,9,2020-01-27 15:22:14
c7e3b720-2989-4572-8c75-4010a0e92634,7af2a1cf-96f7-48af-9cc9-07038ad99c25,3,2020-01-27 17:29:32
3bbb4e42-1e97-4263-92f3-f09f23adced4,d795563e-6b1e-451e-83ca-371d8055cab1,9,2020-01-27 18:38:55
75bb66a8-146e-441e-8b35-b12b365b931d,4e26f9cf-a642-453f-9004-45b4805716ee,4,2020-01-27 19:31:28
ddb5e087-0685-43e4-96d9-7fdc8be29003,6e6dffa0-20e4-4c84-9a6e-2babefc50228,3,2020-01-27 20:02:28
1d205fd6-e1b2-4c4c-a7a5-cbacb6018a9b,248f0cb2-a7d4-4949-8139-8150e866ce26,4,2020-01-27 20:49:12
de9f15f0-5151-48ea-8bf1-8ad305d99fc0,44f3f779-3738-452a-8c05-8a058fb06952,2,2020-01-27 21:04:59
9331823c-342e-4278-a1dc-30f246153b00,a68ea07f-9ab4-4146-a275-2eb8bea8bd67,6,2020-01-27 21:05:43
ce0416d9-ab74-4314-9dd2-a39e3dc94c5b,0eb4b0cf-845d-414c-a79a-2f1642713f8f,7,2020-01-27 23:09:10
b979c1f4-88f2-4c11-a079-2bbcb4847e73,ee1068b0-240d-43d0-a338-211f8db8a925,1,2020-01-28 00:16:52
37c6062c-00b8-44fd-b13f-db2569119d1f,44f3f779-3738-452a-8c05-8a058fb06952,6,2020-01-28 00:23:01
8a550c22-3ac4-4cc2-a5ab-5b31f4c34d09,5b719861-d1bb-406d-9594-1d326d2a19fe,2,2020-01-28 02:04:30
fddc1445-bb0e-4387-8322-2f71d06a562b,26527c3e-5045-4f20-9fb0-6f48505be246,4,2020-01-28 02:40:06
56cbe4fa-b81f-46b7-b4f3-56a8262394eb,120b86e0-8766-489a-b59e-83e8c9fcc2b0,8,2020-01-28 03:05:12
62a6f7df-359f-4f68-9cd5-e0a18e490202,a6ac9490-690e-4f0f-9ceb-29d2c1f63754,9,2020-01-28 04:21:59
f247c8ad-dcb5-411f-80d2-7e80ea286b9a,e1335ca0-181e-4391-ae6d-dd9e51758389,10,2020-01-28 04:53:09
ad297c8f-c09d-41f7-b499-c9e779d0372c,a0bf5fc9-c107-425c-a3cf-f6b31326aa36,3,2020-01-28 05:05:00
e58d6c1a-cf2e-43dc-bd8a-d5a09969727f,12c78a7f-8db2-4403-bb39-1d53d911ccf0,8,2020-01-28 09:06:13
6710a4f7-d031-4d92-9671-5f261e88370d,2af3f578-de41-4763-b5dc-b208c1e3ab16,3,2020-01-28 09:27:07
2144443a-4550-49a7-9ce5-93df6dc9cf8b,30ed0b7b-091b-41c9-89de-4de14df4c020,4,2020-01-28 09:40:34
241546bf-2a85-4b3a-8615-194b80fc1903,39c57f45-7100-45c9-b1e8-b1825ee82304,1,2020-01-28 10:45:20
82d6dd42-b5ba-4004-b0a2-14a25a37283d,11545196-a680-4d07-b6b9-6809b21f9386,6,2020-01-28 10:54:31
daa6e3d2-2d2c-4d7e-a985-73bc93adb321,d980f002-d5f4-4e94-93f6-d45e89a3d3d9,10,2020-01-28 11:33:54
849ba193-d203-4536-b6f6-f1d1db421cd2,78dbc593-ab0c-4794-9566-2937a9e31dc2,7,2020-01-28 13:00:27
a4abc8cc-71f1-4531-9fb6-f5a01f9f7415,4215dcfb-de4a-439e-98fb-aa175a823563,3,2020-01-28 13:19:12
f855963e-bc4e-4a70-91e4-9e8cba8086e0,f9a19a31-3dcb-41c6-9189-8545081ad4cf,8,2020-01-28 17:59:38
678b6c5f-950d-4f8a-b3b5-f6b8cc737627,dd7d1937-0e83-4067-b51a-258e3f538281,3,2020-01-28 18:02:58
6b53c13a-58e2-4d8d-a651-c57e7ed99edb,a2f01ec1-7aa8-45a6-8de8-8dfdd7f9acd2,10,2020-01-28 19:51:05
218e9287-e920-42bd-af65-4ad9a45b3f52,cf3e28f7-b66e-4656-a34f-0e3b581b8c39,1,2020-01-28 22:09:29
eef94ccf-40b3-43bc-ae39-c68d60d70e5d,00472482-b321-4d94-a832-6290f355cf6b,3,2020-01-29 00:58:41
70b9d23c-77d5-4d0d-a453-fff0659856e4,e910715b-f5b4-40b1-ab21-83ca9c540b33,2,2020-01-29 01:45:22
0048130a-76d7-4547-bf35-eafad50ecc03,e25779bf-ec05-4060-af79-44f9412e15e4,10,2020-01-29 02:04:20
0ebd6290-3b8d-4528-9180-9ad2bf860ee3,bf5cf263-8bea-459a-b136-fa9e1d7b6efb,5,2020-01-29 02:25:48
ee2403fb-29bb-4d50-9e34-8d155231f010,ee47fcbe-f07c-4885-8c33-c52ca57f24dd,5,2020-01-29 03:22:45
b91210bc-7321-4740-99e3-0095ca0f1fd0,9b55d230-f4a1-4c6c-b680-4a57c22b77c5,10,2020-01-29 05:26:28
d218911e-b89c-421f-a7f8-d8f486fc5d15,fda9da46-8445-4954-ad38-37fedbb2ac49,6,2020-01-29 06:53:25
beb89051-9c27-48c8-83d2-4b8592812359,a7e3812a-7b1c-4e07-9b2d-8d4663cf1e20,3,2020-01-29 07:01:43
0e8062ea-6647-4dc5-85db-c96959cb8a2c,48f735d3-3bfd-4481-a063-f9e764eb1783,9,2020-01-29 07:28:40
a82409bb-0c9f-412f-b464-2116e093bde1,d980f002-d5f4-4e94-93f6-d45e89a3d3d9,9,2020-01-29 07:30:10
3c81bba9-464e-4598-9cc7-8015b8f7e8a6,e44e3716-53dd-442a-98ab-19c8262f5c64,9,2020-01-29 10:14:06
73f84260-3676-4b2c-95f6-0fb4b9df8677,016c71bd-7fda-40ab-954e-f40e9a215a5f,10,2020-01-29 10:18:41
58185e74-0586-422f-a028-5a308ef054a9,3067ceea-c60e-4896-86db-7e0b546b6a4e,3,2020-01-29 10:35:50
6ba285f8-cdd9-4ca5-95a8-bb06d7905810,9a7d4c3e-bce2-43a3-87cf-c406044cc4db,5,2020-01-29 10:43:43
90cc4648-460e-4646-abd0-46eb7b65e753,b4a0afee-fdc1-48a6-8dfb-073d38c1d17c,7,2020-01-29 11:00:51
1c7b2351-032d-45a7-9e97-5d774057b32a,7e040d50-d711-4fea-8520-ef130c01de63,3,2020-01-29 12:25:10
50e9d1cb-2f56-4097-a4a3-60c5f5c3254d,f4d71a96-b950-4ca0-b1fb-9631d4e6d424,9,2020-01-29 16:06:24
8b9da09e-211c-4ba9-a385-04d3882931f2,201d9597-08cd-4509-9eab-55916367a7d7,4,2020-01-29 16:09:37
a5a53d45-185a-43c5-8175-a90f6fecd369,67b52d64-5be5-43f4-b2b5-a9d3af9741e3,2,2020-01-29 16:45:31
2881964a-7843-422a-b416-ef94495f0e52,099da062-d52b-44c2-aaf7-9c40c955b4f0,6,2020-01-29 16:48:54
5f1d4e02-e071-4bb7-a7e1-c04cc3ba9ba3,1cc9de24-8345-4b22-b3db-c772efc3b6af,5,2020-01-29 17:57:58
93fc62e7-e2c9-40dd-a335-0f062d5bab25,cf5b0b3c-b807-4bc2-8eb0-a1655b6b6e2f,4,2020-01-29 18:16:41
5225c65f-64c3-488d-b8bc-d7d51282c9b7,8d76754b-a4d5-452d-9ac3-1ba24e2cfd62,5,2020-01-29 18:36:07
2c957804-9ad9-48e8-98e1-6745fcab8441,d55d94a3-d005-4cb1-bff7-5bde444d6238,1,2020-01-29 18:45:21
217a1368-e47f-489a-bb5c-2c094278dd6e,daa541ba-89c2-42b0-a678-f5c93176545a,8,2020-01-29 19:55:20
8cb9537a-43e8-4fc8-98bc-2e7a4a2d99a9,c2a053e2-ad02-4090-8b1f-120cdffd7370,4,2020-01-29 20:24:51
73581417-8a58-4f8c-820c-48e941cdf00a,e2427d6b-296e-4fb1-aeb9-382e715a1d4e,1,2020-01-29 20:30:16
82304552-1ac6-4661-945a-1c7dee14128d,36cf0e1a-c712-40ac-8af1-7c608cece0a8,2,2020-01-29 20:38:33
3d243480-3c88-4c51-9341-1fa862e1ac2e,1c390cb1-3523-4ca4-9eff-bc66bad56c41,2,2020-01-29 21:34:29
775b7846-84fe-46c1-bfd4-5027997111cf,edb3843f-e959-46bd-8f48-6a7bda3f95e1,5,2020-01-29 21:46:25
c7ce3c22-802c-47a7-94d2-a046b89e055c,f45f44c8-e85d-48f6-ae24-ae61ab737b72,1,2020-01-29 23:22:34
80f3d583-6207-4c06-8233-0372a6dec105,5006e188-5fb4-434e-b00c-6722a2c65d4f,6,2020-01-29 23:48:06
4f7a6d9d-12da-41fb-b16d-e046afb25aa3,71f23988-038d-4ecd-bde4-7d24f5c7ae26,2,2020-01-30 01:26:04
2ca4e97f-cd49-48da-8e92-58d1e5246262,c6342367-45ee-42aa-8780-9c5f5cfae563,2,2020-01-30 01:31:28
027e6b9c-eb57-4b53-ab85-f27e2ec648cb,4465d723-b8cc-40fb-88cb-df4e21a5833d,10,2020-01-30 01:50:44
df581d44-5a1e-47a9-9191-91b15b9482a2,4df355df-18e8-4058-81f4-6391db31c0a1,9,2020-01-30 02:48:30
7e77925d-efee-4ccc-948c-76d13bb49203,cbe8031f-e5ee-4a8a-81b9-42d7cf1191a9,1,2020-01-30 03:14:13
a63501f1-c955-480a-82aa-7a1ed1d679c4,d7900518-1862-4f17-9ca6-914678fa60c2,8,2020-01-30 03:47:25
095e89cb-25f7-40c3-aea6-3219037eef24,85d94b78-7c4c-43a8-a1b0-60907965228c,2,2020-01-30 07:24:54
43a09617-f224-4a20-814e-715d3a585315,246dd856-8628-4c6c-8512-09096f550546,4,2020-01-30 09:18:59
47300516-3c28-4cea-b086-1cc19151621b,90d443f1-fb94-4959-b7bd-3af89493ea7f,1,2020-01-30 09:57:23
c22014ac-a5e2-4305-b901-4905c97f51b7,cee7e2ef-1ff6-4414-bcfd-00e248f49b83,10,2020-01-30 10:06:45
19ac6d2b-12f9-4ce1-9094-36a00c65ecb9,e2031b63-a7e4-40dc-82bd-2503ff061de4,3,2020-01-30 10:55:48
16124a95-9684-4e9f-97b1-84ce186160f5,97e726bb-aad8-4afe-bb95-7ae8fa8ba69d,5,2020-01-30 13:09:45
50287614-0291-4796-bc02-bab0a3f262c9,e436b987-ecc8-45f1-b165-c6cec37f997b,7,2020-01-30 13:15:34
f1b7b0b5-bcdc-40be-a61a-68629c7365aa,166eab1b-a9d9-4c78-b866-8922fbf5c7c8,10,2020-01-30 13:19:50
369946fa-93e8-4a38-b738-d54cf82fa0f0,535142fd-cf43-47ab-a49d-713117e119ad,7,2020-01-30 14:00:19
7d3e995f-1021-4171-b677-3f4b8d6b4a89,cd240cfd-176a-41d7-96de-2723dc79b910,3,2020-01-30 17:18:27
a4ad6dad-3634-4c29-83e3-39277b47a3b6,4cecd06e-3f31-4f87-ae21-3322e591fc82,5,2020-01-30 17:22:31
84e4edaf-fec3-4c78-a277-2d094959113b,964e478e-d0ba-4840-94e6-72d505bc20b2,6,2020-01-30 17:28:16
16124a95-9684-4e9f-97b1-84ce186160f5,458ca5f3-c544-4181-a8fa-f32070ed4593,3,2020-01-30 17:42:49
ad629c28-ab98-44f3-af20-c66e06aed89f,c2e9adef-9fef-4fbb-90f4-635bde617a64,6,2020-01-30 17:58:38
a9218bfe-530d-46bf-b1b9-79e1ebbd3b4e,91dc7ace-99bf-4b99-bcad-c073202a649f,7,2020-01-30 18:20:16
ae3c3429-95bc-40a0-9687-4fee5284cad4,31956e54-c625-4337-90ac-fb3f10fa250d,10,2020-01-30 18:35:11
5875cdfa-2484-4e3d-8993-92d890ae267b,8ff1ea5e-e2c2-4c6d-af04-d60d10949bfc,4,2020-01-30 19:02:42
a63501f1-c955-480a-82aa-7a1ed1d679c4,1fa54edc-9a17-4d70-a04d-1bea7cd50491,7,2020-01-30 19:14:44
1261dd9f-ad94-40bc-b54d-c6614b0e966e,8250aac5-6f3d-4349-acb1-1b1163329c3c,8,2020-01-30 20:31:50
e64a2ce9-e01f-482e-ab63-9f1a59eb650a,5a154b4d-459a-4af1-a616-673553b8bb60,9,2020-01-30 20:49:58
5225c65f-64c3-488d-b8bc-d7d51282c9b7,d05d0e92-7c92-449e-8cde-25c3b1074b78,9,2020-01-30 20:55:45
35342b1e-3495-45b4-8bf5-f0f3bfe60631,5b03d383-9ab3-4207-8c5a-f73308ac0de0,1,2020-01-30 21:17:26
43cdeb45-3443-42ee-88b0-d6fdbe3d768d,4761191e-bd6b-4c6b-b8b1-5479867785ae,7,2020-01-30 21:31:23
0bef1489-078c-4d5d-be35-a2e5a806c5c9,ca0f6185-b55c-4981-add3-145145e63833,9,2020-01-30 21:39:21
cc762f55-1ba9-4985-98bd-d82fa84925f1,21d947ce-dbd9-44e8-aa45-bea3e9978911,8,2020-01-30 23:16:40
dec9f598-0b29-4cd1-95c0-3f8ad8eb5937,c69c52d3-45fb-4300-aaba-8f3c40fdaa0c,5,2020-01-30 23:52:19
d702136d-fffb-4707-b548-4fbafaeac5e2,d16bec17-7e74-436b-ac2e-6d7184b86df0,3,2020-01-31 00:00:00
907caa98-61b5-4323-838c-3b62cc0610aa,6cc37bc8-8a1f-4e4e-8b6a-cdb0a7701e47,2,2020-01-31 01:14:14
8f475f23-13fc-4687-a5b6-be0a4670a106,1c116155-d8d5-4833-8420-b509b5595486,8,2020-01-31 01:34:48
20050e23-f6db-4198-99b0-ab0dca45c094,eb533175-d488-461a-8e8e-7ef085ca044d,9,2020-01-31 02:27:33
2c4bccea-59af-4a38-8b0f-6e3d1058ee7f,e2c26801-96f8-43df-9baa-e89b35a27b72,4,2020-01-31 03:32:35
4851fb38-a2a8-4981-92c0-7572f50b8393,5d72ab04-0840-45db-b617-385a416db704,9,2020-01-31 05:07:16
a8e3d00d-caa6-42a8-8067-b06505400d5b,4d825800-c223-410e-ad07-e45118937025,4,2020-01-31 06:04:44
1ae8c21a-7a24-4122-9959-64fb26d569a2,fd434956-0cda-41a7-bf17-47819cc87a96,4,2020-01-31 07:11:44
c0d622cf-6d8b-47ff-9b99-ccbca3558c1e,6e56d8ea-4618-4a95-a6c6-52bb0a84c6fa,8,2020-01-31 07:17:06
31a6be9b-6b1f-489e-aca4-252aeb14ed16,4930a197-8175-41eb-9b5d-51ca232a1aa2,5,2020-01-31 10:07:25
f182e178-73a1-45b4-b7d9-477100246b23,a0a62d3a-f2e9-45bd-b5a1-0e8fca7606ae,2,2020-01-31 10:08:05
948f3716-3428-4997-977d-2a88a6879f4c,47fc6c27-fe20-416a-9e5c-788b0dd448aa,8,2020-01-31 10:43:55
7631bc0b-d846-4542-8206-30a1a4773a5f,9fb07c77-120a-4406-ba3a-6df210493fe8,6,2020-01-31 10:59:52
1d205fd6-e1b2-4c4c-a7a5-cbacb6018a9b,6200ab1d-2f99-497d-8d56-316bcda2c76a,4,2020-01-31 13:17:43
0cfad859-851c-4511-bce7-501373495b14,71556c21-a984-4f3c-ae3d-c215049a7f4f,7,2020-01-31 14:32:19
a1fa2802-2a94-40c3-953c-bda80763a86d,32b2132e-96c2-4acb-907d-3f713455c571,9,2020-01-31 14:33:36
e2d80d58-210d-4555-be5c-d233e4e1c5c3,8ad56ebb-8a70-4040-90c2-b0320b18850b,1,2020-01-31 15:30:47
b3f7985d-0f45-48c4-b9af-7843eab21828,248f0cb2-a7d4-4949-8139-8150e866ce26,8,2020-01-31 17:25:20
8442cc42-c53c-4bde-830d-538513f84016,02bf8a43-0f2d-4f7a-981b-f501b83d1a0a,9,2020-01-31 18:10:45
b4e7a03d-9d19-4100-80a1-f2590dad5e05,1c390cb1-3523-4ca4-9eff-bc66bad56c41,8,2020-01-31 20:31:37
2bd48545-854a-4a40-b2d1-8b42d253d8a4,88394db7-d2e8-4f50-b595-7f97d57ab2ff,8,2020-01-31 20:38:15
6a197ab4-4206-4aea-95c7-6aa2819ade84,0913a39c-8b61-4d87-a61d-804c2b674be5,9,2020-01-31 22:05:17
c71bf719-ce96-4e1d-a338-49a8e020b31d,ab1b1802-9ffd-4d2e-90fb-ef40a312c6a1,3,2020-01-31 22:15:05
9668f104-a828-4190-b674-9745d61721b0,5defa5c4-64ca-4a80-9481-e48b0d24cd4e,4,2020-01-31 23:27:53
51885670-2e2c-4146-987d-7b0635438c47,4afea7d3-55f3-4abb-a4a5-47766cde1313,3,2020-01-31 23:57:15
6b53c13a-58e2-4d8d-a651-c57e7ed99edb,e9b8ef2f-4de5-4740-ab63-0e30be1dfd87,5,2020-02-01 02:05:34
293d6624-fad3-42b5-9293-febc7a0c79ed,e636b961-44c3-4e9d-8ce2-891e761c17a0,10,2020-02-01 04:44:21
c59dca0e-37a2-4dc2-b269-a51fadddb0d2,155cf470-0384-4384-be88-c09d7dff3219,6,2020-02-01 05:06:06
0a2b1e2f-e268-407e-bd5d-3fe33f8d1601,5b667fd3-4629-4592-bb4b-38e29fe828f4,7,2020-02-01 05:07:32
5eb23c47-5f40-4974-b451-60d5e1dd4e53,0a07c701-ce0a-4229-b32e-dea6f60a94da,5,2020-02-01 05:31:34
8e673006-5d63-4636-ab03-3ca38596d29d,dd4085f9-2e4b-4693-86ed-c1a7697e946e,2,2020-02-01 06:51:06
74cf6bfb-1a26-42c9-99e0-71e6eb505c66,e0f20f11-8cd8-4c6e-8386-e2ad33efbb39,6,2020-02-01 08:20:00
e83852a5-8cf3-491c-83af-8e563097fc42,0ffbb5c0-5051-420e-a406-2fd985371b5b,3,2020-02-01 08:57:42
52ba1bbc-1c23-477b-b207-2feb96aca9cc,47d6c381-c6f0-4075-b80e-3179bdd0c00f,2,2020-02-01 10:29:58
4f39611f-0f72-4ea2-9f03-cb9af232c8ba,60086596-5cdc-4ce2-9d8c-1b8ea84dc509,10,2020-02-01 12:20:28
